"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/OculusVR/Materials/PokeAHoleMaterial.PokeAHoleMaterial","0","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Game/Levels/MainMenu/VFX/Master/Particles_master_mat.Particles_master_mat","0","174","174","2","76.197495","0","0"
"","0","1","0","1","0.000000","38","0"
"/Game/VFX/UltraDynamicSky/Materials/Ultra_Dynamic_Sky_Mat.Ultra_Dynamic_Sky_Mat","0","22","22","11","53.483734","66","66"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","2","2","1","0.684397","0","0"
"/Engine/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.TutorialMaterial","0","0","12","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","75","75","1","26.609779","0","0"
"/Game/WorldAssets/VHSTape/VHS_Title_mat.VHS_Title_mat","0","24","24","1","9.301538","0","0"
"/Game/WorldAssets/VHSTape/VHS_mat.VHS_mat","0","64","68","1","19.356680","0","0"
"/Game/WorldAssets/VHSPlayer/VHSPlayer_mat.VHSPlayer_mat","0","24","24","1","9.301659","0","0"
"/Game/WorldAssets/Clock/Clock_Glass.Clock_Glass","0","80","80","1","37.138042","0","0"
"/Game/WorldAssets/Clock/Clock.Clock","0","12","12","1","5.179576","0","0"
"/Game/ThirdPersonBP/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Eyes.M_AnimMan_Eyes","0","48","48","1","20.195969","0","0"
"/Game/ThirdPersonBP/AdvancedLocomotionV4/CharacterAssets/MannequinSkeleton/Materials/M_AnimMan_Default.M_AnimMan_Default","0","48","48","1","20.315584","0","0"
"/Game/WorldAssets/HouseProps/Textures/Porta_Mat.Porta_Mat","0","21","21","1","9.268825","0","0"
"/Game/Personagem_Principal/Materiais/Olho/Materiais_Olho/Material_Olho.Material_Olho","0","24","24","1","10.390867","0","0"
"/Game/Personagem_Principal/Materiais/Sobretudo.Sobretudo","0","68","72","1","30.014551","0","0"
"/Game/Personagem_Principal/Materiais/Sapatos.Sapatos","0","24","24","1","9.130335","0","0"
"/Game/Personagem_Principal/Materiais/M?os.M?os","0","24","24","1","9.361867","0","0"
"/Game/Personagem_Principal/Materiais/Gravata.Gravata","0","24","24","1","9.059391","0","0"
"/Game/Personagem_Principal/Materiais/Fivela.Fivela","0","24","24","1","9.018349","0","0"
"/Game/Personagem_Principal/Materiais/Couro.Couro","0","24","24","1","9.137026","0","0"
"/Game/Personagem_Principal/Materiais/Chapeu.Chapeu","0","33","33","1","13.228922","0","0"
"/Game/Personagem_Principal/Materiais/Camisa.Camisa","0","24","24","1","9.179095","0","0"
"/Game/Personagem_Principal/Materiais/Cal?a.Cal?a","0","24","24","1","9.513688","0","0"
"/Game/Personagem_Principal/Materiais/Cabe?a.Cabe?a","0","24","24","1","9.589272","0","0"
"/Game/Personagem_Principal/Cabelo/NewMaterial.NewMaterial","0","60","60","1","27.514076","0","0"
"/Game/Personagem_Principal/1911/1911_Mat.1911_Mat","0","21","21","1","9.278120","0","0"
"/Game/Inventory/Item/Camera2D_Mat.Camera2D_Mat","0","15","15","1","3.730975","0","0"
"/Game/WorldAssets/Lighter/Body_LP_003.Body_LP_003","0","12","12","1","5.259252","0","0"
"/Game/WorldAssets/Candle/Flame.Flame","0","32","32","1","10.981159","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/Levels/MainMenu/Props/Predio/Windows01.Windows01","0","21","21","1","9.369637","0","0"
"/Game/Levels/MainMenu/Props/Predio/Utility.Utility","0","21","21","1","9.419481","0","0"
"/Game/Levels/MainMenu/Props/Predio/Stucco01.Stucco01","0","21","21","1","9.331505","0","0"
"/Game/Levels/MainMenu/Props/Predio/Sign02.Sign02","0","21","21","1","9.359374","0","0"
"/Game/Levels/MainMenu/Props/Predio/Sign01.Sign01","0","21","21","1","9.239285","0","0"
"/Game/Levels/MainMenu/Props/Predio/Rusty.Rusty","0","21","21","1","9.361722","0","0"
"/Game/Levels/MainMenu/Props/Predio/Rooftar01.Rooftar01","0","21","21","1","9.280654","0","0"
"/Game/Levels/MainMenu/Props/Predio/Roller01.Roller01","0","21","21","1","9.289670","0","0"
"/Game/Levels/MainMenu/Props/Predio/lambert4.lambert4","0","40","40","1","20.078621","0","0"
"/Game/Levels/MainMenu/Props/Predio/DoubleDoor.DoubleDoor","0","21","21","1","9.339573","0","0"
"/Game/Levels/MainMenu/Props/Predio/Doors01.Doors01","0","21","21","1","9.275351","0","0"
"/Game/Levels/MainMenu/Props/Predio/ConcreteDetail.ConcreteDetail","0","21","21","1","9.303225","0","0"
"/Game/Levels/MainMenu/Props/Predio/Concrete_poured01.Concrete_poured01","0","21","21","1","9.399818","0","0"
"/Game/Levels/MainMenu/Props/Predio/Boards01.Boards01","0","21","21","1","9.304021","0","0"
"/Game/Levels/MainMenu/Props/Predio/AirCon01.AirCon01","0","21","21","1","9.418471","0","0"
"/Game/Levels/MainMenu/Props/Predio/Brick01.Brick01","0","74","74","1","22.321083","0","0"
"/Game/Levels/MainMenu/Materials/prateleira/Prateleira.Prateleira","0","21","21","1","9.380881","0","0"
"/Game/Levels/MainMenu/Props/PlacasNeon/neon_sign_unique.neon_sign_unique","0","21","21","1","9.280865","0","0"
"/Game/Levels/MainMenu/Props/PlacasNeon/NeonVermelho.NeonVermelho","0","21","21","1","9.426405","0","0"
"/Game/Levels/MainMenu/Props/PlacasNeon/NeonAzul.NeonAzul","0","21","21","1","9.346916","0","0"
"/Game/Levels/MainMenu/Materials/Ch?o/Ch?o.Ch?o","0","74","74","1","22.530697","0","0"
"/Game/Levels/MainMenu/Materials/Radio/Radio.Radio","0","21","21","1","9.380007","0","0"
"/Game/Levels/MainMenu/Materials/Mesa/Tabletop_and_legs_material.Tabletop_and_legs_material","0","21","21","1","9.381822","0","0"
"/Game/Levels/MainMenu/Materials/Mesa/middle_section_material.middle_section_material","0","21","21","1","9.269855","0","0"
"/Game/Levels/MainMenu/Materials/Mesa/Right_section_material.Right_section_material","0","21","21","1","9.346889","0","0"
"/Game/Levels/MainMenu/Materials/Mesa/Left_section_material.Left_section_material","0","21","21","1","9.279983","0","0"
"/Game/Levels/MainMenu/Materials/Mesa/Drawers.Drawers","0","21","21","1","9.307457","0","0"
"/Game/Levels/MainMenu/Props/Janelas/lambert1.lambert1","0","21","21","1","9.134922","0","0"
"/Game/Levels/MainMenu/Props/Janelas/Frame_Window_Material.Frame_Window_Material","0","21","21","1","9.299140","0","0"
"/Game/Levels/MainMenu/Materials/FileCabinet/MAT_FilingCabinet.MAT_FilingCabinet","0","21","21","1","9.356436","0","0"
"/Game/Levels/MainMenu/Materials/Cinzeiro/09_-_Default.09_-_Default","0","21","21","1","9.364834","0","0"
"/Game/Levels/MainMenu/Materials/Cinzeiro/06_-_Default.06_-_Default","0","21","21","1","9.226646","0","0"
"/Game/Levels/MainMenu/Materials/Cinzeiro/02_-_Default.02_-_Default","0","40","40","1","61.520229","0","0"
"/Game/Levels/MainMenu/Materials/Cantil/Flask.Flask","0","21","21","1","9.219728","0","0"
"/Game/Levels/MainMenu/Materials/Cadeira/Cadeira_Escrit?rio_Mat.Cadeira_Escrit?rio_Mat","0","21","21","1","9.383819","0","0"
"/Game/Levels/MainMenu/Materials/Aquecedor/Radiator_Old.Radiator_Old","0","21","21","1","9.252668","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","50","50","1","16.193926","0","0"
"/Game/Levels/MainMenu/Materials/RainShader/RainyGlassMat.RainyGlassMat","0","86","86","1","149.363129","86","86"
"/Game/Levels/MainMenu/Materials/Paredes/Paredes.Paredes","0","21","21","1","9.269906","0","0"
"/Game/VFX/UltraDynamicSky/Materials/Volumetric_Clouds.Volumetric_Clouds","0","44","44","1","176.844193","132","132"
"/Game/VFX/UltraDynamicSky/Materials/Volumetric_Cloud_Shadows.Volumetric_Cloud_Shadows","0","17","17","1","8.100433","17","17"
"/Game/VFX/UltraDynamicSky/Materials/Static_Clouds.Static_Clouds","0","8","8","1","9.894572","16","16"
"/Game/VFX/UltraDynamicSky/Materials/Inside_Clouds_Fog_Particle.Inside_Clouds_Fog_Particle","0","88","88","1","187.228378","264","264"
"/Game/Levels/MainMenu/Props/PlacasNeon/Rosa.Rosa","0","21","21","1","9.400985","0","0"
"/Game/Levels/MainMenu/Materials/Zippo/Lighter.Lighter","0","21","21","1","9.335077","0","0"
"/Game/Levels/MainMenu/Materials/Typewriter/TypeWriter.TypeWriter","0","21","21","1","9.365844","0","0"
"/Game/Levels/MainMenu/Materials/teto/Teto.Teto","0","74","74","1","22.526970","0","0"
"/Game/Levels/MainMenu/Materials/FileCabinet/papaers.papaers","0","46","48","1","15.805910","0","0"
"/Game/Levels/MainMenu/Materials/Desk_Lamp/DeskLamp.DeskLamp","0","21","21","1","9.325382","0","0"
"/Game/Levels/MainMenu/Materials/CaboMat.CaboMat","0","21","21","1","8.971293","0","0"
"/Game/Levels/MainMenu/Props/PlacasNeon/NeonBranco.NeonBranco","0","21","21","1","9.360423","0","0"
"/Game/VFX/UltraDynamicSky/Materials/Weather/Splash_ParticleMat.Splash_ParticleMat","0","56","56","1","90.649979","112","112"
"/Game/VFX/UltraDynamicSky/Materials/Weather/RainSnow_ParticleMat.RainSnow_ParticleMat","0","56","56","1","60.766907","56","56"
"/Game/VFX/UltraDynamicSky/Materials/Weather/Fog_ParticleMat.Fog_ParticleMat","0","88","88","1","140.068878","176","176"
"/Game/VFX/UltraDynamicSky/Materials/Weather/LightningFlare_ParticleMat.LightningFlare_ParticleMat","0","16","16","1","4.930993","0","0"
"/Game/VFX/UltraDynamicSky/Materials/Weather/Lightning_Ball_ParticleMat.Lightning_Ball_ParticleMat","0","16","16","1","4.760450","0","0"
"/Game/VFX/UltraDynamicSky/Materials/Weather/LightningBolt_ParticleMat.LightningBolt_ParticleMat","0","24","24","1","7.095603","0","0"
"/Game/VFX/UltraDynamicSky/Materials/Volumetric_Aurora.Volumetric_Aurora","0","24","24","1","12.094136","0","0"
"/Game/VFX/UltraDynamicSky/Materials/Cloud_Shadows.Cloud_Shadows","0","17","17","1","7.756559","17","17"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/WorldAssets/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","0","21","21","1","9.364989","0","0"
"/Game/WorldAssets/CombinationLock/LockCombination_Mat.LockCombination_Mat","0","24","24","1","9.012703","0","0"
"/Game/Inventory/Item/Items/Key/02_2.02_2","0","12","12","1","5.204179","0","0"
"/Game/WorldAssets/TV/lambert1.lambert1","0","12","12","1","5.188951","0","0"
"/Game/WorldAssets/TV/tv_glass.tv_glass","0","51","51","1","14.494365","0","0"
"/Game/Movies/TV_MediaPlayer_Video_Mat.TV_MediaPlayer_Video_Mat","0","12","12","1","5.185015","0","0"
"/Game/Movies/LF_TVGlow.LF_TVGlow","0","17","17","1","4.220184","0","0"
"/Game/Movies/LegendaFalaReveladoraPlayer_Video_Mat.LegendaFalaReveladoraPlayer_Video_Mat","0","9","9","1","1.585268","0","0"
"/Game/WorldAssets/BookShelf/Wood.Wood","0","12","12","1","5.113293","0","0"
"/Game/WorldAssets/BookShelf/FrameGlass.FrameGlass","0","28","28","1","12.807832","0","0"
"/Game/WorldAssets/BookShelf/Frame.Frame","0","12","12","1","5.071601","0","0"
"/Game/WorldAssets/BookShelf/BookPaper.BookPaper","0","12","12","1","4.996368","0","0"
"/Game/WorldAssets/BookShelf/BookCover.BookCover","0","12","12","1","5.022605","0","0"
"/Game/WorldAssets/BookShelf/BookCover3.BookCover3","0","12","12","1","4.965353","0","0"
"/Game/WorldAssets/BookShelf/BookCover4.BookCover4","0","12","12","1","4.977754","0","0"
"/Game/WorldAssets/BookShelf/BookCover2.BookCover2","0","12","12","1","4.925438","0","0"
